account_id,customer_class,state,bill_month,billing_days,meter_prev_read,meter_curr_read,kwh_usage,rate_per_kwh,fixed_charge,billed_amount,read_type,is_anomaly,anomaly_type
ACC00010,RES,IL,2026-02,28,62852,64320,1468.3,0.142,12.0,238.12,ACTUAL,0,
ACC00010,RES,IL,2026-03,31,64320,65674,1354.8,0.142,12.0,220.64,ACTUAL,0,
ACC00010,RES,IL,2026-04,30,65674,66852,1178.8,0.142,12.0,193.53,ACTUAL,0,
ACC00010,RES,IL,2026-05,31,66852,68075,1223.3,0.142,12.0,200.38,ACTUAL,0,
ACC00010,RES,IL,2026-06,30,68075,69313,1238.9,0.142,12.0,202.78,ACTUAL,0,
ACC00011,RES,GA,2024-07,31,27583,29490,1907.2,0.1506,12.0,322.2,ACTUAL,0,
ACC00011,RES,GA,2024-08,31,29490,31357,1867.1,0.1506,12.0,315.68,ACTUAL,0,
ACC00011,RES,GA,2024-09,30,31357,33065,1708.6,0.1506,12.0,289.89,ACTUAL,0,
ACC00011,RES,GA,2024-10,31,33065,34355,1290.7,0.1506,12.0,221.93,ACTUAL,0,
ACC00011,RES,GA,2024-11,30,34355,35591,1236.5,0.1506,12.0,213.12,ACTUAL,0,
ACC00011,RES,GA,2024-12,31,35591,36917,1327.0,0.1506,12.0,227.82,ACTUAL,0,
ACC00011,RES,GA,2025-01,31,36917,38363,1446.1,0.1506,12.0,361.1,ACTUAL,1,CALC_MISMATCH
ACC00011,RES,GA,2025-02,28,38363,39511,1148.6,0.1506,12.0,198.81,ACTUAL,0,
ACC00011,RES,GA,2025-03,31,39511,40791,1280.7,0.1506,12.0,220.29,ACTUAL,0,
ACC00011,RES,GA,2025-04,30,40791,41963,1172.1,0.1506,12.0,202.64,ACTUAL,0,
ACC00011,RES,GA,2025-05,31,41963,43133,1170.9,0.1506,12.0,202.44,ACTUAL,0,
ACC00011,RES,GA,2025-06,30,43133,47165,4032.6,0.1506,12.0,667.7,ACTUAL,1,USAGE_SPIKE
ACC00011,RES,GA,2025-07,31,44414,46189,1775.3,0.1506,12.0,300.75,ACTUAL,0,
ACC00011,RES,GA,2025-08,31,46189,48193,2004.6,0.1506,12.0,338.04,ACTUAL,0,
ACC00011,RES,GA,2025-09,30,48193,49949,1756.7,0.1506,12.0,297.73,ACTUAL,0,
ACC00011,RES,GA,2025-10,31,49949,51299,1350.2,0.1506,12.0,231.6,ACTUAL,0,
ACC00011,RES,GA,2025-11,30,51299,52746,1447.0,0.1506,12.0,247.35,ACTUAL,0,
ACC00011,RES,GA,2025-12,31,52746,54050,1304.7,0.1506,12.0,224.2,ACTUAL,0,
ACC00011,RES,GA,2026-01,31,54050,55502,1452.7,0.1506,12.0,248.27,ACTUAL,0,
ACC00011,RES,GA,2026-02,28,55502,56756,1254.7,0.1506,12.0,216.07,ACTUAL,0,
ACC00011,RES,GA,2026-03,31,56756,57915,1159.7,0.1506,12.0,200.61,ACTUAL,0,
ACC00011,RES,GA,2026-04,30,57915,59025,1110.4,0.1506,12.0,192.6,ACTUAL,0,
ACC00011,RES,GA,2026-05,31,59025,60093,1068.4,0.1506,12.0,185.76,ACTUAL,0,
ACC00011,RES,GA,2026-06,30,60093,61789,1696.6,0.1506,12.0,287.94,ACTUAL,0,
ACC00012,RES,AZ,2024-07,31,36152,37958,1806.1,0.1488,12.0,302.41,ACTUAL,0,
ACC00012,RES,AZ,2024-08,31,37958,39741,1783.1,0.1488,12.0,298.72,ACTUAL,0,
ACC00012,RES,AZ,2024-09,30,39741,41173,1432.2,0.1488,12.0,242.3,ACTUAL,0,
ACC00012,RES,AZ,2024-10,31,41173,42414,1241.9,0.1488,12.0,211.7,ACTUAL,0,
ACC00012,RES,AZ,2024-11,30,42414,43728,1315.0,0.1488,12.0,223.45,ACTUAL,0,
ACC00012,RES,AZ,2024-12,31,43728,45116,1388.5,0.1488,12.0,235.28,ACTUAL,0,
ACC00012,RES,AZ,2025-01,31,45116,46176,1060.4,0.1488,12.0,182.51,ACTUAL,0,
ACC00012,RES,AZ,2025-02,28,46176,47322,1146.2,0.1488,12.0,196.31,ACTUAL,0,
ACC00012,RES,AZ,2025-03,31,47322,48330,1008.0,0.1488,12.0,174.09,ACTUAL,0,
ACC00012,RES,AZ,2025-04,30,48330,49498,1168.6,0.1488,12.0,199.91,ACTUAL,0,
ACC00012,RES,AZ,2025-05,31,49498,50758,1260.4,0.1488,12.0,214.67,ACTUAL,0,
ACC00012,RES,AZ,2025-06,30,50758,52249,1491.5,0.1488,12.0,251.84,ACTUAL,0,
ACC00012,RES,AZ,2025-07,31,52249,52249,0.0,0.1488,12.0,12.0,ACTUAL,1,ZERO_USAGE_TAMPER
ACC00012,RES,AZ,2025-08,31,54163,55995,1832.5,0.1488,12.0,306.66,ACTUAL,0,
ACC00012,RES,AZ,2025-09,30,55995,57780,1785.8,0.1488,12.0,299.15,ACTUAL,0,
ACC00012,RES,AZ,2025-10,31,57780,59097,1317.8,0.1488,12.0,223.91,ACTUAL,0,
ACC00012,RES,AZ,2025-11,30,59097,60311,1214.2,0.1488,12.0,207.24,ACTUAL,0,
ACC00012,RES,AZ,2025-12,31,60311,61246,935.6,0.1488,12.0,162.44,ACTUAL,0,
ACC00012,RES,AZ,2026-01,31,61246,62462,1216.3,0.1488,12.0,207.59,ACTUAL,0,
ACC00012,RES,AZ,2026-02,28,62462,63838,1376.2,0.1488,12.0,233.3,ACTUAL,0,
ACC00012,RES,AZ,2026-03,31,63838,65053,1215.6,0.1488,12.0,207.46,ACTUAL,0,
ACC00012,RES,AZ,2026-04,30,65053,65975,922.9,0.1488,12.0,160.41,ACTUAL,0,
ACC00012,RES,AZ,2026-05,31,65975,67176,1201.2,0.1488,12.0,205.16,ACTUAL,0,
ACC00012,RES,AZ,2026-06,30,67176,68596,1420.5,0.1488,12.0,240.42,ACTUAL,0,
ACC00013,RES,OH,2024-07,31,40960,43091,2131.6,0.1479,12.0,352.78,ACTUAL,0,
ACC00013,RES,OH,2024-08,31,43091,45004,1913.6,0.1479,12.0,317.94,ACTUAL,0,
ACC00013,RES,OH,2024-09,30,45004,46603,1599.2,0.1479,12.0,267.67,ACTUAL,0,
ACC00013,RES,OH,2024-10,31,46603,48159,1556.1,0.1479,12.0,260.79,ACTUAL,0,
ACC00013,RES,OH,2024-11,30,48159,49384,1225.6,0.1479,12.0,207.94,ACTUAL,0,
ACC00013,RES,OH,2024-12,31,49384,50885,1501.7,0.1479,12.0,252.09,ACTUAL,0,
ACC00013,RES,OH,2025-01,31,50885,52590,1705.1,0.1479,12.0,284.59,ACTUAL,0,
ACC00013,RES,OH,2025-02,28,52590,54339,1750.0,0.1479,12.0,291.77,ACTUAL,0,
ACC00013,RES,OH,2025-03,31,54339,55621,1283.0,0.1479,12.0,217.12,ACTUAL,0,
ACC00013,RES,OH,2025-04,30,55621,57028,1407.7,0.1479,12.0,237.06,ACTUAL,0,
ACC00013,RES,OH,2025-05,31,57028,58659,1631.5,0.1479,12.0,272.83,ACTUAL,0,
ACC00013,RES,OH,2025-06,30,58659,60152,1493.8,0.1479,12.0,250.82,ACTUAL,0,
ACC00013,RES,OH,2025-07,31,60152,62061,1909.3,0.1479,12.0,317.25,ACTUAL,0,
ACC00013,RES,OH,2025-08,31,62061,63947,1886.9,0.1479,12.0,313.66,ACTUAL,0,
ACC00013,RES,OH,2025-09,30,63947,65884,1937.6,0.1479,12.0,321.76,ACTUAL,0,
ACC00013,RES,OH,2025-10,31,65884,67407,1523.3,0.1479,12.0,255.54,ACTUAL,0,
ACC00013,RES,OH,2025-11,30,67407,68934,1527.3,0.1479,12.0,256.18,ACTUAL,0,
ACC00013,RES,OH,2025-12,31,68934,70690,1756.9,0.1479,12.0,292.89,ACTUAL,0,
ACC00013,RES,OH,2026-01,31,70690,72209,1519.7,0.1479,12.0,254.96,ACTUAL,0,
ACC00013,RES,OH,2026-02,28,72209,73819,1610.1,0.1479,12.0,269.42,ACTUAL,0,
ACC00013,RES,OH,2026-03,31,73819,75282,1463.5,0.1479,12.0,245.97,ACTUAL,0,
ACC00013,RES,OH,2026-04,30,75282,76717,1435.9,0.1479,12.0,241.56,ACTUAL,0,
ACC00013,RES,OH,2026-05,31,76717,78329,1612.0,0.1479,12.0,269.72,ACTUAL,0,
ACC00013,RES,OH,2026-06,30,78329,80093,1765.0,0.1479,12.0,294.17,ACTUAL,0,
ACC00014,RES,AZ,2024-07,31,37488,39087,1599.4,0.1418,12.0,257.97,ACTUAL,0,
ACC00014,RES,AZ,2024-08,31,39087,40808,1721.2,0.1418,12.0,276.7,ACTUAL,0,
ACC00014,RES,AZ,2024-09,30,40808,42389,1581.8,0.1418,12.0,255.27,ACTUAL,0,
ACC00014,RES,AZ,2024-10,31,42389,43442,1053.2,0.1418,12.0,173.98,ACTUAL,0,
ACC00014,RES,AZ,2024-11,30,43442,44483,1041.8,0.1418,12.0,172.22,ACTUAL,0,
ACC00014,RES,AZ,2024-12,31,44483,45529,1046.4,0.1418,12.0,172.92,ACTUAL,0,
ACC00014,RES,AZ,2025-01,31,45529,46616,1087.3,0.1418,12.0,179.21,ACTUAL,0,
ACC00014,RES,AZ,2025-02,28,46616,47532,916.6,0.1418,12.0,152.97,ACTUAL,0,
ACC00014,RES,AZ,2025-03,31,47532,48624,1092.9,0.1418,12.0,180.08,ACTUAL,0,
ACC00014,RES,AZ,2025-04,30,48624,49531,907.8,0.1418,12.0,151.61,ACTUAL,0,
ACC00014,RES,AZ,2025-05,31,49531,50722,1191.4,0.1418,12.0,195.23,ACTUAL,0,
ACC00014,RES,AZ,2025-06,30,50722,52056,1334.6,0.1418,12.0,217.25,ACTUAL,0,
ACC00014,RES,AZ,2025-07,31,52056,53672,1616.1,0.1418,12.0,260.54,ACTUAL,0,
ACC00014,RES,AZ,2025-08,31,53672,55539,1867.8,0.4202,12.0,819.32,ACTUAL,1,WRONG_RATE
ACC00014,RES,AZ,2025-09,30,55539,57064,1525.7,0.1418,12.0,246.63,ACTUAL,0,
ACC00014,RES,AZ,2025-10,31,57064,58211,1147.1,0.1418,12.0,188.41,ACTUAL,0,
ACC00014,RES,AZ,2025-11,30,58211,59303,1092.5,0.1418,12.0,180.02,ACTUAL,0,
ACC00014,RES,AZ,2025-12,31,59303,60341,1038.3,0.1418,12.0,171.68,ACTUAL,0,
ACC00014,RES,AZ,2026-01,31,60341,61433,1092.1,0.1418,12.0,179.95,ACTUAL,0,
ACC00014,RES,AZ,2026-02,28,61433,62431,998.4,0.1418,12.0,165.54,ACTUAL,0,
ACC00014,RES,AZ,2026-03,31,62431,63484,1053.1,0.1418,12.0,173.96,ACTUAL,0,
ACC00014,RES,AZ,2026-04,30,63484,64398,914.1,0.1418,12.0,152.57,ACTUAL,0,
ACC00014,RES,AZ,2026-05,31,64398,65629,1231.9,0.1418,12.0,201.45,ACTUAL,0,
ACC00014,RES,AZ,2026-06,30,65629,66997,1368.9,0.1418,12.0,222.52,ACTUAL,0,
ACC00015,RES,OH,2024-07,31,36031,37055,1024.3,0.148,12.0,175.92,ACTUAL,0,
ACC00015,RES,OH,2024-08,31,37055,38140,1085.9,0.148,12.0,185.77,ACTUAL,0,
ACC00015,RES,OH,2024-09,30,38140,39071,931.1,0.148,12.0,161.0,ACTUAL,0,
ACC00015,RES,OH,2024-10,31,39071,39897,826.3,0.148,12.0,144.23,ACTUAL,0,
ACC00015,RES,OH,2024-11,30,39897,40739,842.6,0.148,12.0,146.84,ACTUAL,0,
ACC00015,RES,OH,2024-12,31,40739,41700,961.1,0.148,12.0,165.8,ACTUAL,0,
ACC00015,RES,OH,2025-01,31,41700,42578,878.1,0.148,12.0,152.52,ACTUAL,0,
ACC00015,RES,OH,2025-02,28,42578,43462,884.9,0.148,12.0,153.62,ACTUAL,0,
ACC00015,RES,OH,2025-03,31,43462,44291,829.1,0.148,12.0,144.68,ACTUAL,0,
ACC00015,RES,OH,2025-04,30,44291,45137,846.7,0.148,12.0,147.5,ACTUAL,0,
ACC00015,RES,OH,2025-05,31,45137,45953,816.8,0.148,12.0,142.71,ACTUAL,0,
ACC00015,RES,OH,2025-06,30,45953,47008,1055.1,0.148,12.0,180.85,ACTUAL,0,
ACC00015,RES,OH,2025-07,31,47008,48017,1009.8,0.148,12.0,173.6,ACTUAL,0,
ACC00015,RES,OH,2025-08,31,48017,49021,1004.3,0.148,12.0,172.71,ACTUAL,0,
ACC00015,RES,OH,2025-09,30,49021,49937,916.6,0.148,12.0,158.68,ACTUAL,0,
ACC00015,RES,OH,2025-10,31,49937,50694,757.3,0.148,12.0,133.19,ACTUAL,0,
ACC00015,RES,OH,2025-11,30,50694,51468,774.6,0.148,12.0,135.95,ACTUAL,0,
ACC00015,RES,OH,2025-12,31,51468,52326,858.8,0.148,12.0,149.44,ACTUAL,0,
ACC00015,RES,OH,2026-01,31,52326,53337,1011.5,0.148,12.0,173.87,ACTUAL,0,
ACC00015,RES,OH,2026-02,28,53337,54228,891.6,0.148,12.0,154.68,ACTUAL,0,
ACC00015,RES,OH,2026-03,31,54228,55024,796.3,0.148,12.0,139.43,ACTUAL,0,
ACC00015,RES,OH,2026-04,30,55024,55893,869.7,0.148,12.0,151.17,ACTUAL,0,
ACC00015,RES,OH,2026-05,31,55893,56818,925.5,0.148,12.0,160.11,ACTUAL,0,
ACC00015,RES,OH,2026-06,30,56818,57832,1014.3,0.148,12.0,174.32,ACTUAL,0,
ACC00016,RES,IL,2024-07,31,43635,45102,1467.5,0.1515,12.0,251.93,ACTUAL,0,
ACC00016,RES,IL,2024-08,31,45102,46616,1514.2,0.1515,12.0,259.57,ACTUAL,0,
ACC00016,RES,IL,2024-09,30,46616,48254,1639.0,0.1515,12.0,279.97,ACTUAL,0,
ACC00016,RES,IL,2024-10,31,48254,49582,1328.8,0.1515,12.0,229.25,ACTUAL,0,
ACC00016,RES,IL,2024-11,30,49582,50854,1273.0,0.1515,12.0,220.13,ACTUAL,0,
ACC00016,RES,IL,2024-12,31,50854,52314,1460.8,0.1515,12.0,250.84,ACTUAL,0,
ACC00016,RES,IL,2025-01,31,52314,53857,1543.2,0.1515,12.0,264.31,ACTUAL,0,
ACC00016,RES,IL,2025-02,28,53857,55170,1313.9,0.1515,12.0,226.82,ACTUAL,0,
ACC00016,RES,IL,2025-03,31,55170,56468,1298.3,0.1515,12.0,224.27,ACTUAL,1,DUPLICATE_BILL
ACC00016,RES,IL,2025-03,31,55170,56468,1298.3,0.1515,12.0,224.27,ACTUAL,1,DUPLICATE_BILL
ACC00016,RES,IL,2025-04,30,56468,57778,1310.1,0.1515,12.0,226.2,ACTUAL,0,
ACC00016,RES,IL,2025-05,31,57778,58928,1150.4,0.1515,12.0,200.08,ACTUAL,0,
ACC00016,RES,IL,2025-06,30,58928,60349,1421.1,0.1515,12.0,244.34,ACTUAL,0,
ACC00016,RES,IL,2025-07,31,60349,61783,1434.6,0.1515,12.0,246.55,ACTUAL,0,
ACC00016,RES,IL,2025-08,31,61783,63235,1452.6,0.1515,12.0,249.5,ACTUAL,0,
ACC00016,RES,IL,2025-09,30,63235,64601,1366.8,0.3537,12.0,511.81,ACTUAL,1,WRONG_RATE
ACC00016,RES,IL,2025-10,31,64601,65954,1353.4,0.1515,12.0,233.28,ACTUAL,0,
ACC00016,RES,IL,2025-11,30,65954,67221,1267.3,0.1515,12.0,219.21,ACTUAL,0,
ACC00016,RES,IL,2025-12,31,67221,68530,1309.7,0.1515,12.0,226.14,ACTUAL,0,
ACC00016,RES,IL,2026-01,31,68530,69964,1434.0,0.1515,12.0,246.46,ACTUAL,0,
ACC00016,RES,IL,2026-02,28,69964,71214,1250.5,0.1515,12.0,216.46,ACTUAL,0,
ACC00016,RES,IL,2026-03,31,71214,72533,1319.7,0.1515,12.0,227.76,ACTUAL,0,
ACC00016,RES,IL,2026-04,30,72533,73863,1330.1,0.1515,12.0,229.47,ACTUAL,0,
ACC00016,RES,IL,2026-05,31,73863,75123,1260.0,0.1515,12.0,218.01,ACTUAL,0,
ACC00016,RES,IL,2026-06,30,75123,76519,1396.7,0.1515,12.0,240.35,ACTUAL,0,
ACC00017,RES,CA,2024-07,31,38075,40012,1937.1,0.1391,12.0,304.66,ACTUAL,0,
ACC00017,RES,CA,2024-08,31,40012,41589,1577.3,0.1391,12.0,250.3,ACTUAL,0,
ACC00017,RES,CA,2024-09,30,41589,43338,1749.0,0.1391,12.0,276.24,ACTUAL,0,
ACC00017,RES,CA,2024-10,31,43338,45196,1858.2,0.1391,12.0,292.73,ACTUAL,0,
ACC00017,RES,CA,2024-11,30,45196,46643,1447.8,0.1391,12.0,230.74,ACTUAL,0,
ACC00017,RES,CA,2024-12,31,46643,48173,1530.5,0.1391,12.0,243.23,ACTUAL,0,
ACC00017,RES,CA,2025-01,31,48173,49864,1691.0,0.1391,12.0,267.47,ACTUAL,0,
ACC00017,RES,CA,2025-02,28,49864,51605,1741.5,0.1391,12.0,275.1,ACTUAL,0,
ACC00017,RES,CA,2025-03,31,51605,53143,1538.7,0.1391,12.0,244.46,ACTUAL,0,
ACC00017,RES,CA,2025-04,30,53143,54278,1135.0,0.1391,12.0,183.47,ACTUAL,0,
ACC00017,RES,CA,2025-05,31,54278,55792,1514.3,0.1391,12.0,240.78,ACTUAL,0,
ACC00017,RES,CA,2025-06,30,55792,57798,2006.4,0.1391,12.0,315.12,ACTUAL,0,
ACC00017,RES,CA,2025-07,31,57798,59772,1974.6,0.1391,12.0,310.32,ACTUAL,0,
ACC00017,RES,CA,2025-08,31,59772,61480,1708.9,0.1391,12.0,270.18,ACTUAL,0,
ACC00017,RES,CA,2025-09,30,61480,63194,1714.8,0.1391,12.0,271.07,ACTUAL,0,
ACC00017,RES,CA,2025-10,31,63194,64530,1336.2,0.1391,12.0,213.87,ACTUAL,0,
ACC00017,RES,CA,2025-11,30,64530,66136,1606.4,0.1391,12.0,254.69,ACTUAL,0,
ACC00017,RES,CA,2025-12,31,66136,67563,1427.1,0.1391,12.0,227.6,ACTUAL,0,
ACC00017,RES,CA,2026-01,31,67563,69168,1605.5,0.1391,12.0,254.56,ACTUAL,0,
ACC00017,RES,CA,2026-02,28,69168,70601,1433.3,0.1391,12.0,228.54,ACTUAL,0,
ACC00017,RES,CA,2026-03,31,70601,71965,1364.9,0.1391,12.0,218.21,ACTUAL,0,
ACC00017,RES,CA,2026-04,30,71965,73499,1534.6,0.1391,12.0,243.84,ACTUAL,0,
ACC00017,RES,CA,2026-05,31,73499,74959,1461.0,0.1391,12.0,232.72,ACTUAL,0,
ACC00017,RES,CA,2026-06,30,74959,76548,1589.6,0.1391,12.0,252.15,ACTUAL,0,
ACC00018,RES,OH,2024-07,31,42549,43340,791.7,0.1425,12.0,134.3,ACTUAL,0,
ACC00018,RES,OH,2024-08,31,43340,44081,741.8,0.1425,12.0,126.6,ACTUAL,0,
ACC00018,RES,OH,2024-09,30,44081,44793,712.7,0.1425,12.0,122.1,ACTUAL,0,
ACC00018,RES,OH,2024-10,31,44793,45520,727.8,0.1425,12.0,124.44,ACTUAL,0,
ACC00018,RES,OH,2024-11,30,45520,46296,776.3,0.1425,12.0,131.92,ACTUAL,0,
ACC00018,RES,OH,2024-12,31,46296,47026,730.1,0.1425,12.0,124.79,ACTUAL,0,
ACC00018,RES,OH,2025-01,31,47026,47915,889.6,0.1425,12.0,149.42,ACTUAL,0,
ACC00018,RES,OH,2025-02,28,47915,48633,718.2,0.1425,12.0,122.94,ACTUAL,0,
ACC00018,RES,OH,2025-03,31,48633,49325,692.6,0.1425,12.0,118.99,ACTUAL,0,
ACC00018,RES,OH,2025-04,30,49325,49941,616.7,0.1425,12.0,107.26,ACTUAL,0,
ACC00018,RES,OH,2025-05,31,49941,50698,757.3,0.1425,12.0,128.99,ACTUAL,0,
ACC00018,RES,OH,2025-06,30,50698,51615,917.4,0.1425,12.0,153.72,ACTUAL,0,
ACC00018,RES,OH,2025-07,31,51615,52363,748.7,0.1425,12.0,127.66,ACTUAL,0,
ACC00018,RES,OH,2025-08,31,52363,53211,848.3,0.1425,12.0,143.05,ACTUAL,0,
ACC00018,RES,OH,2025-09,30,53211,54083,872.2,0.1425,12.0,146.73,ACTUAL,0,
ACC00018,RES,OH,2025-10,31,54083,54720,637.9,0.1425,12.0,110.54,ACTUAL,0,
ACC00018,RES,OH,2025-11,30,54720,55472,752.5,0.1425,12.0,128.24,ACTUAL,0,
ACC00018,RES,OH,2025-12,31,55472,56311,839.1,0.1425,12.0,141.63,ACTUAL,0,
ACC00018,RES,OH,2026-01,31,56311,57106,795.2,0.1425,12.0,134.85,ACTUAL,0,
ACC00018,RES,OH,2026-02,28,57106,57901,795.4,0.1425,12.0,134.88,ACTUAL,0,
ACC00018,RES,OH,2026-03,31,57901,58706,805.5,0.1425,12.0,136.43,ACTUAL,0,
ACC00018,RES,OH,2026-04,30,58706,59486,780.2,0.1425,12.0,132.52,ACTUAL,0,
ACC00018,RES,OH,2026-05,31,59486,60184,698.2,0.3045,12.0,233.01,ACTUAL,1,WRONG_RATE
ACC00018,RES,OH,2026-06,30,60184,60936,752.1,0.1425,12.0,128.19,ACTUAL,0,
ACC00019,RES,FL,2024-07,31,26113,27759,657.3,0.1412,12.0,112.7,ESTIMATED,1,ESTIMATED_CATCHUP
ACC00019,RES,FL,2024-08,31,27759,29676,1917.4,0.1412,12.0,305.65,ACTUAL,0,
ACC00019,RES,FL,2024-09,30,29676,31005,1329.5,0.1412,12.0,215.61,ACTUAL,0,
ACC00019,RES,FL,2024-10,31,31005,32195,1190.2,0.1412,12.0,194.28,ACTUAL,0,
ACC00019,RES,FL,2024-11,30,32195,33328,1133.5,0.1412,12.0,185.6,ACTUAL,0,
ACC00019,RES,FL,2024-12,31,33328,34446,1118.8,0.1412,12.0,183.35,ACTUAL,0,
ACC00019,RES,FL,2025-01,31,34446,35672,1226.6,0.1412,12.0,199.85,ACTUAL,0,
ACC00019,RES,FL,2025-02,28,35672,37066,1394.6,0.1412,12.0,225.59,ACTUAL,0,
ACC00019,RES,FL,2025-03,31,37066,38132,1066.6,0.1412,12.0,175.36,ACTUAL,0,
ACC00019,RES,FL,2025-04,30,38132,39151,1019.3,0.1412,12.0,168.12,ACTUAL,0,
ACC00019,RES,FL,2025-05,31,39151,40432,1281.1,0.1412,12.0,208.2,ACTUAL,0,
ACC00019,RES,FL,2025-06,30,40432,41944,1512.0,0.1412,12.0,243.57,ACTUAL,0,
ACC00019,RES,FL,2025-07,31,41944,43925,1981.6,0.1412,12.0,315.48,ACTUAL,0,
ACC00019,RES,FL,2025-08,31,43925,45726,1801.8,0.1412,12.0,287.95,ACTUAL,0,
ACC00019,RES,FL,2025-09,30,45726,47189,1463.7,0.1412,12.0,236.17,ACTUAL,0,
ACC00019,RES,FL,2025-10,31,47189,48230,1041.4,0.1412,12.0,171.49,ACTUAL,0,
ACC00019,RES,FL,2025-11,30,48230,49208,978.6,0.1412,12.0,161.88,ACTUAL,0,
ACC00019,RES,FL,2025-12,31,49208,50202,994.5,0.1412,12.0,164.32,ACTUAL,0,
ACC00019,RES,FL,2026-01,31,50202,51438,1236.1,0.1412,12.0,201.31,ACTUAL,0,
ACC00019,RES,FL,2026-02,28,51438,52469,1031.1,0.1412,12.0,169.91,ACTUAL,0,
ACC00019,RES,FL,2026-03,31,52469,53654,1185.3,0.1412,12.0,193.53,ACTUAL,0,
ACC00019,RES,FL,2026-04,30,53654,54712,1058.7,0.1412,12.0,174.14,ACTUAL,0,
ACC00019,RES,FL,2026-05,31,54712,55873,1161.7,0.1412,12.0,189.92,ACTUAL,0,
ACC00019,RES,FL,2026-06,30,55873,57256,1383.4,0.1412,12.0,223.88,ACTUAL,0,
ACC00020,RES,IL,2024-07,31,18112,20013,1901.6,0.1435,12.0,307.61,ACTUAL,0,
ACC00020,RES,IL,2024-08,31,20013,21709,1696.7,0.1435,12.0,275.75,ACTUAL,0,
ACC00020,RES,IL,2024-09,30,21709,23225,1516.4,0.1435,12.0,247.73,ACTUAL,0,
ACC00020,RES,IL,2024-10,31,23225,24866,1641.9,0.1435,12.0,267.24,ACTUAL,0,
ACC00020,RES,IL,2024-11,30,24866,26404,1538.6,0.1435,12.0,251.18,ACTUAL,0,
ACC00020,RES,IL,2024-12,31,26404,27962,1558.9,0.1435,12.0,254.34,ACTUAL,0,
ACC00020,RES,IL,2025-01,31,27962,29688,1726.8,0.1435,12.0,280.44,ACTUAL,0,
ACC00020,RES,IL,2025-02,28,29688,31272,1584.7,0.1435,12.0,258.35,ACTUAL,0,
ACC00020,RES,IL,2025-03,31,31272,32784,1512.4,0.1435,12.0,247.11,ACTUAL,0,
ACC00020,RES,IL,2025-04,30,32784,34095,1311.2,0.1435,12.0,215.82,ACTUAL,0,
ACC00020,RES,IL,2025-05,31,34095,35795,1700.0,0.1435,12.0,276.27,ACTUAL,0,
ACC00020,RES,IL,2025-06,30,35795,37352,1557.1,0.1435,12.0,254.05,ACTUAL,0,
ACC00020,RES,IL,2025-07,31,37352,39388,2036.9,0.1435,12.0,328.64,ACTUAL,0,
ACC00020,RES,IL,2025-08,31,39388,41173,1786.0,0.1435,12.0,289.64,ACTUAL,0,
ACC00020,RES,IL,2025-09,30,41173,42925,1752.5,0.1435,12.0,284.42,ACTUAL,0,
ACC00020,RES,IL,2025-10,31,42925,44512,1587.4,0.1435,12.0,258.77,ACTUAL,0,
ACC00020,RES,IL,2025-11,30,44512,46145,1633.4,0.1435,12.0,265.92,ACTUAL,0,
ACC00020,RES,IL,2025-12,31,46145,47626,1481.9,0.1435,12.0,242.37,ACTUAL,0,
ACC00020,RES,IL,2026-01,31,47626,49409,1783.9,0.1435,12.0,289.31,ACTUAL,0,
ACC00020,RES,IL,2026-02,28,49409,51226,1817.5,0.1435,12.0,294.53,ACTUAL,0,
ACC00020,RES,IL,2026-03,31,51226,52663,1437.1,0.1435,12.0,235.39,ACTUAL,0,
ACC00020,RES,IL,2026-04,30,52663,54069,1406.7,0.1435,12.0,230.68,ACTUAL,0,
ACC00020,RES,IL,2026-05,31,54069,55466,1397.4,0.1435,12.0,229.22,ACTUAL,0,
ACC00020,RES,IL,2026-06,30,55466,57053,1587.5,0.1435,12.0,258.79,ACTUAL,0,
ACC00021,RES,NY,2024-07,31,19397,21277,1880.3,0.1485,12.0,313.81,ACTUAL,0,
ACC00021,RES,NY,2024-08,31,21277,22799,1522.6,0.1485,12.0,256.41,ACTUAL,0,
ACC00021,RES,NY,2024-09,30,22799,24188,1389.7,0.1485,12.0,235.07,ACTUAL,0,
ACC00021,RES,NY,2024-10,31,24188,25733,1545.3,0.1485,12.0,260.05,ACTUAL,0,
ACC00021,RES,NY,2024-11,30,25733,27167,1434.3,0.1485,12.0,242.22,ACTUAL,0,
ACC00021,RES,NY,2024-12,31,27167,28863,1696.6,0.1485,12.0,284.33,ACTUAL,0,
ACC00021,RES,NY,2025-01,31,28863,30308,1445.6,0.1485,12.0,244.04,ACTUAL,0,
ACC00021,RES,NY,2025-02,28,30308,31768,1460.4,0.1485,12.0,246.42,ACTUAL,0,
ACC00021,RES,NY,2025-03,31,31768,33036,1269.0,0.1485,12.0,215.69,ACTUAL,0,
ACC00021,RES,NY,2025-04,30,33036,34331,1295.5,0.1485,12.0,219.95,ACTUAL,0,
ACC00021,RES,NY,2025-05,31,34331,38048,3717.4,0.1485,12.0,608.64,ACTUAL,1,USAGE_SPIKE
ACC00021,RES,NY,2025-06,30,35473,37045,1572.5,0.1485,12.0,264.4,ACTUAL,0,
ACC00021,RES,NY,2025-07,31,37045,38741,1696.7,0.1485,12.0,284.34,ACTUAL,0,
ACC00021,RES,NY,2025-08,31,38741,40389,1648.0,0.1485,12.0,276.53,ACTUAL,0,
ACC00021,RES,NY,2025-09,30,40389,41845,1456.0,0.1485,12.0,245.72,ACTUAL,0,
